change_type,original_text,revised_text,issue_tags,reviewer_summary,label,assessment_label_id,issue_multihot,model_input
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",The appointing authority promotes the employee before considering the qualifications and competence required for promotion.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The appointing authority promotes the employee before considering the qualifications and competence required for promotion."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",The applicant proceeds to study leave before submitting the Unit Chair certification required for the exception.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The applicant proceeds to study leave before submitting the Unit Chair certification required for the exception."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",The President approves the OPCR before the Planning Officer reviews it and before PMT deliberation.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The President approves the OPCR before the Planning Officer reviews it and before PMT deliberation."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The winner is posted before the bid is opened and before bidders submit their forms.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The winner is posted before the bid is opened and before bidders submit their forms."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.","The project is implemented after the proposal is prepared but before BOM deliberation, President approval, and BOR approval.",illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The project is implemented after the proposal is prepared but before BOM deliberation, President approval, and BOR approval."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.","The PRAISE Committee determines top performers, but the revised text states that the Bidder determines the awardees.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The PRAISE Committee determines top performers, but the revised text states that the Bidder determines the awardees."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.","The policy lists educational qualifications, competence, personality, experience, training, and skills, but the revised text states that promotion is based only on attendance.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The policy lists educational qualifications, competence, personality, experience, training, and skills, but the revised text states that promotion is based only on attendance."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.","The exception requires a Unit Chair certification, but the revised text states that no certification is needed for an exception.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The exception requires a Unit Chair certification, but the revised text states that no certification is needed for an exception."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.","The President finally reviews and approves the OPCR, but the revised text states that the Employee gives final approval.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The President finally reviews and approves the OPCR, but the revised text states that the Employee gives final approval."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,"The procedure requires the bid to be opened at the scheduled date and time, but the revised text says the bid may be opened before the scheduled time.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The procedure requires the bid to be opened at the scheduled date and time, but the revised text says the bid may be opened before the scheduled time."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.","The proposal requires BOM deliberation, President approval, and BOR approval, but the revised text says BOR approval is not required.",possible_contradiction,Manual-derived synthetic example targeting possible_contradiction.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The proposal requires BOM deliberation, President approval, and BOR approval, but the revised text says BOR approval is not required."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",The PRAISE C0mmittee determines t0p perf0rmers and the University President rewards the deserving employee.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The PRAISE C0mmittee determines t0p perf0rmers and the University President rewards the deserving employee."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",The appointing auth0rity may pr0mote an employee based on qualificati0ns and c0mpetence.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The appointing auth0rity may pr0mote an employee based on qualificati0ns and c0mpetence."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",The University President shall exercise discretion when the number of scholars may exceed the allowed limit.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The University President shall exercise discretion when the number of scholars may exceed the allowed limit."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",The Planning 0fficer reviews the 0PCR and the President approves the 0PCR.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The Planning 0fficer reviews the 0PCR and the President approves the 0PCR."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The Bidder fills up the Bidders Inf0rmation Sheet and the IGO Director opens the bid.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The Bidder fills up the Bidders Inf0rmation Sheet and the IGO Director opens the bid."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The LNU B0ard 0f Regents approves or disapproves the Pr0posal.,ocr_quality_issue,Manual-derived synthetic example targeting ocr_quality_issue.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The LNU B0ard 0f Regents approves or disapproves the Pr0posal."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The project proposal is handled by the offices concerned.,ambiguous_language,Manual-derived synthetic example targeting ambiguous_language.,1,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The project proposal is handled by the offices concerned."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The bidding process follows the required steps.,insufficient_detail,Manual-derived synthetic example targeting insufficient_detail.,1,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bidding process follows the required steps."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.","The OPCR is reviewed, approved, and tasks are assigned.",missing_responsibility,Manual-derived synthetic example targeting missing_responsibility.,1,1,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The OPCR is reviewed, approved, and tasks are assigned."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",The scholarship exception is processed when the conditions are met.,missing_approval_step,Manual-derived synthetic example targeting missing_approval_step.,1,1,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The scholarship exception is processed when the conditions are met."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The bidder completes the forms and the bid is opened.,missing_traceability,Manual-derived synthetic example targeting missing_traceability.,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bidder completes the forms and the bid is opened."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The project proposal proceeds through review and approval.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The project proposal proceeds through review and approval."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",A portion of staff may receive scholarship. The parking lot shall be resurfaced.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
A portion of staff may receive scholarship. The parking lot shall be resurfaced."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",These procedures apply to projects and other matters.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
These procedures apply to projects and other matters."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",10. IPCR is prepared. 5. President approves. 1. Planning Officer reviews. 7. Employee agrees.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
10. IPCR is prepared. 5. President approves. 1. Planning Officer reviews. 7. Employee agrees."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The winning bidder is posted before the public notice and bid opening.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The winning bidder is posted before the public notice and bid opening."
